age,income,education_years,hours_per_week,experience_years,credit_score,owns_house,owns_car,num_dependents,city_tier,loan_approved
29,42821,18,41,13,324,1,1,5,1,0
68,45494,18,59,36,729,1,1,0,1,1
54,119477,18,42,34,442,0,0,5,1,1
34,146083,3,67,38,448,0,1,4,3,1
40,94160,19,5,10,354,1,0,1,3,1
43,132698,18,75,14,770,1,0,5,3,1
46,131560,9,23,1,662,0,0,4,1,0
50,20835,1,56,36,508,0,1,0,1,0
44,145126,3,34,31,484,1,0,5,1,1
42,38646,5,59,39,364,0,0,4,2,0
27,143777,6,18,12,848,0,1,5,3,0
64,97360,15,17,16,411,1,1,1,3,0
40,57335,6,31,14,562,1,1,1,3,0
38,89351,17,13,32,375,0,1,3,2,0
38,134934,19,45,15,595,0,1,3,2,1
60,22429,18,52,12,477,1,1,5,2,0
30,61950,8,16,21,300,0,0,3,1,0
54,80654,19,14,22,447,1,1,5,2,0
50,127422,9,10,35,428,0,1,5,1,1
41,129934,12,38,9,812,0,1,4,1,1
61,139975,17,56,16,801,0,0,1,3,1
28,88143,15,45,29,448,1,1,0,3,1
34,111186,16,10,12,568,1,0,2,2,1
21,124234,12,6,29,404,0,0,1,1,1
64,117889,11,19,29,765,0,0,3,1,0
42,122326,9,21,6,580,1,0,5,1,1
47,97527,0,20,9,706,1,1,3,3,1
26,106704,7,32,34,657,0,1,4,3,0
38,51099,17,76,1,502,1,1,3,3,0
37,59385,1,14,29,580,1,1,4,3,0
36,55919,15,14,18,556,0,1,0,3,0
36,116952,11,14,38,393,0,1,5,3,1
29,80782,8,77,36,623,1,0,3,2,0
54,91116,2,32,2,661,1,0,4,2,1
59,92590,3,28,24,650,0,1,3,2,1
34,109626,1,23,33,361,1,1,4,2,1
54,60387,7,72,21,486,0,1,5,1,0
65,35823,9,60,37,841,0,1,5,3,0
56,66015,15,71,13,603,1,1,1,3,0
45,122877,10,46,38,735,0,1,4,2,1
58,35339,17,16,1,512,0,0,2,1,0
52,149949,13,22,31,705,0,0,0,2,1
64,23491,7,27,2,433,0,1,1,3,0
65,20706,14,10,7,518,0,1,0,2,0
35,117493,16,57,25,720,1,1,1,1,1
31,35728,17,46,31,618,0,0,3,3,0
52,26997,5,70,10,456,0,0,4,1,0
61,123537,13,34,0,487,0,0,3,2,1
58,80408,2,13,14,775,1,0,0,3,0
24,78097,6,46,3,461,0,0,5,1,0
58,149526,14,38,3,428,0,1,0,1,1
30,58523,15,44,27,603,0,1,1,1,0
35,141648,15,21,9,388,0,0,0,3,0
54,45163,7,33,10,461,1,1,4,3,0
30,37718,6,54,22,335,1,0,0,2,0
53,107508,5,53,2,526,0,0,3,2,1
48,103767,1,77,38,450,1,0,5,3,1
19,59619,12,65,38,346,1,1,4,1,1
33,32126,11,50,16,530,1,1,0,3,0
26,109131,14,50,21,838,0,1,2,3,1
26,84926,8,21,26,464,0,1,2,3,0
55,60633,1,70,15,365,0,1,5,3,0
28,97654,16,9,15,379,0,0,3,2,0
39,23317,4,58,39,439,0,0,1,2,0
50,64980,10,20,2,699,0,0,1,1,0
53,64115,18,11,32,429,1,1,5,3,0
62,81646,6,12,1,745,1,1,0,3,1
40,63158,1,76,38,328,1,1,4,2,0
62,75963,15,42,26,501,1,0,5,2,0
62,67631,11,58,14,536,1,0,1,3,1
51,69316,14,19,6,638,0,0,2,2,0
26,125364,0,54,8,698,0,1,1,3,1
41,79342,12,60,5,738,1,1,2,1,0
25,35504,5,13,11,588,0,0,1,1,0
24,88593,12,12,29,551,0,0,3,1,0
53,46660,17,23,19,399,0,0,5,3,0
35,57196,2,55,19,721,0,0,4,2,0
20,85938,0,76,26,317,0,1,5,1,0
45,28605,14,61,19,770,1,0,0,3,0
23,77388,12,72,6,306,1,1,2,1,0
61,101297,4,35,39,718,1,1,1,1,1
61,75501,12,7,39,679,0,1,0,2,0
38,73309,4,47,29,807,0,1,2,3,0
45,47043,18,33,7,413,0,1,5,2,0
57,53635,17,14,1,810,0,0,2,2,0
18,99315,9,16,13,768,1,1,3,2,1
53,100691,7,50,9,392,0,0,1,1,0
38,126514,14,34,17,791,1,0,5,1,0
60,53132,19,36,17,401,1,1,0,1,1
52,109387,3,77,15,792,1,0,1,3,1
30,35366,1,51,4,835,1,0,5,2,0
66,113944,5,67,30,784,0,0,1,1,0
27,92107,2,30,36,778,0,0,4,2,0
61,82580,6,7,19,466,1,1,2,2,1
64,135267,9,27,22,439,0,0,2,2,0
27,142362,5,79,31,393,0,0,4,2,1
63,77889,15,78,16,480,0,1,4,2,0
30,99553,1,54,12,303,1,1,1,1,0
54,59236,16,40,12,688,1,1,2,3,1
55,24150,12,17,16,571,1,1,0,3,0
41,131369,0,33,14,431,1,1,3,3,0
19,39423,5,42,25,811,1,0,5,3,0
39,24137,4,9,27,351,1,1,4,2,0
34,49992,12,24,29,589,1,0,0,1,0
53,130540,17,18,34,745,0,1,0,1,1
31,114438,11,12,21,536,1,0,1,2,1
27,135140,6,52,9,790,0,0,4,2,0
52,64921,14,17,10,579,1,1,0,1,0
42,141225,2,28,37,343,0,0,3,1,1
20,99369,15,69,32,658,0,1,0,3,1
64,86917,0,38,5,825,0,0,3,3,0
55,93690,15,55,36,761,0,1,3,3,0
34,54235,11,7,6,400,1,0,3,1,0
29,98975,18,62,11,760,1,0,4,3,0
69,39122,7,76,6,567,1,1,3,1,0
41,43956,11,59,1,661,1,1,4,1,0
46,83879,14,46,0,707,1,1,0,2,0
60,78560,1,25,22,336,1,1,3,1,1
42,141435,16,14,24,767,1,1,2,2,1
53,102800,6,61,17,558,1,1,0,2,0
43,130310,12,29,6,808,1,1,5,1,1
55,88685,0,60,2,608,1,1,2,1,1
18,44660,5,42,28,572,1,1,2,3,0
37,148029,12,65,9,409,0,1,1,1,1
45,126196,10,51,4,559,0,0,4,3,1
33,106064,9,58,33,567,0,0,1,3,1
64,134440,15,50,7,331,0,1,4,1,0
34,21168,19,72,13,476,0,1,1,3,0
57,65124,16,8,39,403,1,0,0,2,0
45,55897,16,70,5,535,1,1,2,2,0
29,35032,3,47,0,392,0,0,0,1,0
44,72797,4,66,32,500,1,0,4,1,0
59,55294,13,8,39,334,0,0,2,1,0
64,63827,19,69,10,416,1,0,2,2,1
47,23516,9,66,23,757,1,0,4,3,0
58,39751,13,6,9,770,0,1,0,2,0
51,50373,0,13,22,698,0,0,2,3,1
54,142026,10,61,15,416,0,1,5,3,1
23,50270,17,49,36,661,1,0,0,1,0
24,30386,15,22,15,503,0,0,0,1,0
49,121859,17,52,30,445,1,0,0,1,0
49,84817,7,46,5,743,1,1,2,2,1
42,85184,9,45,29,596,1,0,3,2,0
50,134316,9,79,36,786,1,0,1,2,1
24,99693,4,62,0,530,0,1,4,1,1
69,57879,9,46,24,502,0,1,0,1,0
29,125056,17,39,20,661,0,0,2,3,1
33,69597,5,42,34,694,0,0,4,3,0
33,59132,2,71,37,547,1,0,3,1,0
60,23626,7,45,4,739,0,1,5,2,0
53,105936,8,54,11,695,0,0,3,1,1
30,122179,4,76,4,655,0,1,2,2,1
24,123801,1,49,8,700,0,0,0,1,0
53,101515,1,75,8,540,1,1,3,1,1
64,97065,6,23,34,640,1,1,3,3,0
68,75390,16,21,0,528,1,0,3,2,0
26,36645,9,69,9,842,1,0,5,2,0
49,111960,11,60,38,838,0,1,2,1,1
28,74144,1,45,35,828,1,0,4,3,0
25,33382,9,46,36,566,0,1,1,1,0
50,24025,19,10,34,428,0,1,2,1,0
40,63226,0,73,16,519,0,0,0,2,0
42,99380,3,79,12,381,0,1,2,1,0
25,142971,12,77,5,319,1,0,2,3,0
62,138910,11,44,36,626,1,1,5,1,1
39,89711,10,45,31,336,0,0,1,3,0
21,116055,9,13,10,681,1,0,1,2,1
57,146189,14,12,16,338,1,0,1,2,0
20,94710,4,48,4,408,0,1,4,1,0
46,23443,16,62,5,728,0,0,2,3,0
58,41395,4,71,9,363,1,1,5,2,0
46,30725,1,17,32,474,0,1,0,3,0
51,53461,8,23,29,331,1,0,1,2,0
51,147000,5,53,20,830,0,1,1,2,1
45,61115,17,34,16,405,0,0,2,3,0
30,130084,13,70,26,781,0,1,0,3,1
32,116887,18,63,2,505,0,1,5,3,1
40,103732,13,57,28,546,1,0,1,2,0
61,132145,7,56,1,388,1,0,2,3,1
43,99790,16,35,28,615,1,1,3,1,1
21,99557,2,19,35,310,1,0,5,3,1
43,131672,9,24,33,348,0,0,4,2,1
57,91260,16,9,36,470,0,1,5,3,1
26,48690,10,11,0,442,1,0,2,3,0
22,21407,7,22,25,506,1,1,1,3,0
49,93568,0,60,0,762,1,0,5,1,1
37,78560,12,79,3,808,1,0,0,2,1
67,67340,3,49,38,500,1,1,3,1,0
28,37794,6,32,13,304,0,1,0,1,0
32,39881,13,54,17,510,1,0,0,2,0
49,106292,4,6,33,328,1,0,0,2,1
45,125698,10,72,0,489,0,1,2,3,0
39,114952,16,28,21,487,0,0,2,2,1
58,69703,4,52,15,449,1,0,5,3,1
34,64354,19,49,21,824,1,0,4,1,1
43,111288,2,62,15,665,1,0,3,3,1
61,98462,4,40,27,456,0,1,5,2,1
24,139020,14,6,27,379,1,0,0,3,1
59,119301,18,22,21,572,1,1,5,1,1
43,138764,15,53,5,817,0,1,1,2,1
42,34390,7,12,24,531,0,0,5,2,0
27,124403,12,62,1,459,0,1,5,3,1
62,107475,15,19,6,643,0,0,0,3,1
36,47307,2,21,16,588,1,0,5,3,0
28,116364,0,27,34,504,0,1,3,1,1
30,114049,8,70,19,604,0,1,0,1,1
25,138740,8,74,1,659,0,1,2,2,1
57,139991,16,31,6,699,1,0,2,2,1
21,44502,1,41,31,748,0,0,5,1,0
64,115599,8,53,18,405,1,0,5,3,1
48,42486,18,68,11,381,0,1,3,3,0
45,131813,12,38,8,641,1,1,4,1,1
28,58258,4,22,26,720,1,1,0,3,0
60,77716,8,68,13,348,1,1,3,1,0
18,117228,12,78,1,505,0,1,5,3,1
66,123920,0,48,20,517,1,0,5,3,1
64,101494,14,21,3,735,0,0,5,2,0
69,120552,3,63,20,621,0,1,5,3,1
55,102768,3,17,21,530,1,1,1,3,1
41,30748,19,56,1,786,0,1,5,1,0
64,82785,9,64,16,728,1,1,5,1,0
48,96050,5,46,18,583,0,0,1,1,0
58,42738,11,68,39,785,1,1,4,1,0
63,94231,19,70,23,575,0,1,2,3,0
67,93606,15,38,19,732,1,1,5,1,1
43,113301,2,75,37,484,0,0,5,2,1
66,61662,13,68,11,515,0,0,3,1,0
67,138313,0,37,24,396,1,1,0,3,1
22,116297,9,16,22,418,0,0,3,2,0
37,102234,14,23,33,664,0,1,5,3,1
69,35123,6,13,31,702,1,1,4,2,0
58,120680,3,78,23,696,1,1,3,2,0
28,45616,13,21,24,757,1,0,4,2,0
50,122682,15,54,2,617,1,1,4,3,0
67,31182,13,43,24,681,1,1,5,2,0
55,110369,2,45,27,441,0,0,4,3,1
44,118878,16,14,11,756,1,0,3,2,1
51,82013,13,16,25,800,0,1,1,1,0
32,51331,17,19,7,622,0,1,0,1,0
49,66098,2,32,4,567,0,0,4,2,0
38,46128,18,8,10,786,0,0,5,2,0
63,51556,2,40,34,459,0,0,2,1,0
22,147398,11,69,26,313,1,1,4,1,1
23,107505,4,51,37,454,1,1,3,3,1
55,41876,9,43,18,400,1,0,4,1,0
39,28949,8,42,31,342,1,0,2,3,0
35,71962,0,48,27,492,1,1,1,2,0
31,110054,12,55,35,610,1,0,3,3,0
27,143984,2,30,17,764,0,1,3,2,1
63,91206,18,40,9,462,1,1,5,3,0
30,44099,10,73,31,650,1,1,3,3,0
48,124871,15,5,17,533,1,0,2,3,1
47,32716,5,57,11,702,1,1,3,2,0
20,72611,2,10,7,650,1,0,1,2,1
47,58885,18,41,32,466,0,0,0,3,0
23,73144,5,6,37,447,0,0,0,2,0
46,85220,7,73,13,327,0,0,4,3,0
25,27837,12,45,1,558,1,1,0,2,0
61,69355,11,55,8,741,1,1,2,3,0
62,67299,9,51,4,826,1,1,0,1,0
60,39159,2,17,33,510,0,0,2,1,0
61,145212,3,73,18,842,0,1,2,3,1
50,136680,0,70,6,744,1,1,4,2,1
34,136931,12,63,38,752,1,1,0,3,1
65,126802,3,72,16,703,0,1,4,1,1
28,136375,10,63,25,365,0,0,3,1,1
30,122413,18,14,26,704,0,0,1,3,1
67,71012,10,17,27,734,1,1,0,1,0
28,79305,11,6,19,527,0,0,3,3,0
48,107096,10,19,5,775,1,0,5,1,1
45,37106,5,50,7,767,1,0,3,2,0
61,78123,11,61,31,400,1,1,4,2,0
23,131825,8,14,18,722,0,1,4,2,1
58,28720,9,26,31,655,0,0,1,3,0
33,57661,2,12,18,438,0,0,1,3,0
21,135031,2,25,23,430,0,0,1,2,1
52,113898,19,26,23,848,1,0,1,2,1
65,113794,15,49,16,767,1,1,4,2,1
43,107318,2,44,17,779,1,0,2,1,1
29,126704,9,26,11,410,1,1,4,2,1
28,41120,10,34,22,452,0,0,2,1,0
54,39790,7,66,17,541,1,1,4,2,0
42,78655,5,77,15,578,0,0,5,3,0
35,79643,19,49,15,662,1,1,4,2,1
36,113448,10,39,35,707,0,1,1,1,1
40,67374,11,46,22,474,1,0,2,2,0
55,62907,15,9,21,434,1,0,3,1,0
35,70071,17,31,38,805,0,1,5,2,0
43,140507,12,74,32,593,1,1,3,1,1
23,54812,2,66,23,794,0,0,5,1,1
21,69570,14,36,19,718,1,0,3,2,0
61,70901,13,12,32,505,0,0,1,2,0
68,80186,17,22,30,617,0,0,3,3,0
46,142066,13,19,39,372,0,1,4,3,1
51,148364,4,30,7,558,0,1,1,3,0
34,70251,13,57,9,657,1,1,3,1,1
60,85171,7,48,0,447,0,0,1,1,0
60,56160,14,36,20,524,0,0,4,3,0
33,39156,14,32,24,404,0,0,1,3,0
19,96208,18,43,31,655,0,1,3,2,0
51,99980,19,36,9,837,1,0,1,3,0
25,92320,5,22,8,560,0,1,5,1,0
30,37929,18,74,19,369,1,0,0,2,0
59,86606,7,15,19,746,1,1,3,3,0
25,108442,5,36,39,746,0,1,4,3,0
47,120154,19,24,6,556,0,1,2,3,1
49,82559,14,44,10,830,0,0,1,2,1
53,74205,2,12,20,418,0,0,5,2,0
64,130694,9,39,37,365,1,0,1,2,1
47,88475,14,73,18,544,1,0,3,3,1
18,84341,15,25,14,356,0,1,5,2,1
60,115377,16,28,5,343,0,1,3,2,1
56,62863,18,21,9,823,1,0,0,2,0
34,101837,10,22,15,723,1,0,4,2,1
37,85439,15,16,10,835,0,0,5,1,1
41,27194,4,20,34,694,0,0,5,3,0
67,91387,4,8,7,749,0,1,1,2,0
39,141361,13,38,27,556,0,0,1,1,1
46,101914,17,50,2,660,0,1,2,1,0
39,86214,7,79,1,679,0,1,5,3,0
61,116176,4,35,13,742,1,1,1,3,1
26,119292,6,29,28,833,1,0,1,2,1
54,49777,15,78,2,773,1,0,0,3,0
27,145355,13,28,0,456,1,0,2,3,1
53,46183,4,69,14,388,0,0,1,3,0
54,47445,8,29,19,501,0,1,1,3,0
45,87038,3,32,21,761,1,0,4,2,0
45,136477,3,40,33,780,0,1,5,1,1
59,107201,15,10,32,753,0,0,1,3,0
60,36198,16,70,8,769,0,1,0,1,0
38,41411,14,71,2,679,1,1,1,1,0
41,70577,3,76,1,700,1,1,5,1,0
59,35867,5,52,3,378,1,0,1,3,0
57,82501,15,74,15,685,1,1,3,3,1
19,34266,3,71,32,642,1,1,1,2,0
25,59422,5,52,8,744,1,0,2,3,0
65,55208,4,69,39,351,1,1,5,3,0
44,128538,15,48,37,550,0,0,5,3,0
39,141544,15,67,17,628,1,0,3,1,1
54,51213,9,50,15,793,0,1,2,2,0
44,27367,8,23,7,649,0,1,2,1,0
46,144158,3,68,22,758,1,0,5,2,1
20,99026,13,77,35,797,0,1,0,3,0
61,55362,3,75,2,424,0,0,1,3,0
30,139377,11,54,14,503,1,0,2,1,1
62,71588,9,67,37,320,0,1,1,1,1
27,58285,3,45,32,661,1,0,1,1,0
53,146683,17,11,17,660,0,1,0,2,1
26,145085,12,13,22,415,0,1,0,1,0
44,94755,12,8,2,354,0,0,2,3,0
51,91846,13,53,29,591,0,1,2,2,0
68,56307,17,10,16,350,1,1,5,2,0
18,115167,0,25,31,553,1,1,3,3,1
49,100280,15,19,6,791,1,1,1,1,1
42,39867,14,71,38,524,0,1,5,1,0
46,76523,4,70,13,768,0,1,1,3,0
24,104161,5,60,14,402,0,0,0,3,1
66,26378,5,72,11,347,0,1,0,3,0
20,104685,2,36,7,641,1,0,5,3,0
37,127669,15,70,15,532,0,0,2,2,1
37,96958,11,33,33,527,1,1,3,2,1
47,47926,3,70,23,821,0,1,3,1,0
52,123215,0,38,28,312,0,0,0,2,0
52,118707,3,31,15,798,1,0,0,2,1
66,33180,0,64,4,744,1,1,3,2,0
56,112837,7,43,4,639,1,0,3,3,1
44,138070,4,48,29,623,1,0,2,2,0
43,56931,1,40,4,456,0,1,3,1,0
31,44014,11,23,12,730,1,0,1,2,0
34,134775,16,49,34,706,1,0,3,3,1
35,116472,6,25,24,457,0,1,4,2,1
62,99872,10,27,13,484,0,1,3,1,0
69,78502,3,31,25,790,0,1,0,2,0
46,107736,4,76,17,835,0,1,0,1,1
37,25470,5,23,19,656,1,0,4,3,0
44,116395,10,45,33,661,1,0,1,1,1
35,34953,0,30,6,523,0,0,3,1,0
21,124580,9,32,9,503,1,0,3,3,1
18,58507,19,68,14,307,1,0,4,1,0
67,138961,10,72,16,771,0,1,2,2,0
18,112969,16,55,10,471,1,0,2,2,1
43,111493,7,78,33,395,1,0,1,1,1
62,26523,12,52,26,605,0,1,3,2,0
37,106923,19,14,20,557,1,0,3,2,1
69,77190,17,77,30,773,1,0,3,3,0
40,67761,15,43,3,599,0,1,0,1,0
27,51169,1,23,16,764,1,1,5,2,0
28,65641,4,68,19,627,0,0,2,1,0
58,42990,17,23,24,409,0,1,5,1,0
58,49661,2,66,39,428,0,0,4,2,0
22,33419,16,17,22,436,0,0,5,3,0
18,34457,15,29,14,838,0,1,0,3,0
34,87600,5,46,32,463,0,0,0,1,0
39,123619,18,43,18,648,1,1,2,3,1
51,96102,6,34,14,762,0,1,3,2,0
62,53085,17,9,4,803,1,0,1,2,0
58,117064,13,22,15,450,0,0,5,3,1
46,70654,5,25,31,545,0,1,4,3,0
21,26130,7,54,21,409,0,1,2,1,0
22,125723,14,10,31,574,1,1,1,3,1
28,22042,14,54,12,366,1,1,2,1,0
68,90134,14,70,37,349,0,0,2,2,0
38,62982,15,5,25,814,1,1,2,3,1
52,118422,0,61,16,525,0,0,2,1,1
29,85185,10,34,4,805,0,1,3,1,0
43,53477,4,62,32,454,1,1,0,1,0
68,134161,4,56,26,779,0,0,5,1,1
36,72709,5,41,4,410,0,0,2,2,0
62,48716,1,52,36,782,1,1,1,3,0
24,98137,5,5,6,573,0,0,5,1,0
64,56018,13,23,17,454,0,0,1,3,0
24,28061,10,50,30,466,1,0,1,3,0
43,28609,3,71,5,318,1,0,0,2,0
57,55371,8,6,1,644,0,1,0,3,0
22,130350,2,60,12,593,0,0,1,2,1
38,103021,15,21,10,761,1,1,3,2,0
31,40805,10,26,25,637,1,1,0,1,0
21,27857,3,31,20,751,0,1,0,2,0
40,31620,0,59,1,643,1,1,3,1,0
59,28177,15,36,39,384,1,0,2,2,0
37,50111,18,64,19,688,1,1,0,2,0
32,140770,15,32,16,526,0,1,5,3,0
67,108578,10,32,15,585,0,0,1,1,1
69,104181,7,78,4,583,0,0,1,3,1
62,109941,0,29,13,408,0,0,3,2,0
46,147049,8,30,23,434,0,1,1,1,1
25,31826,11,79,3,590,1,0,4,2,0
58,33890,7,75,23,807,1,1,1,2,0
65,102428,16,21,8,328,1,1,3,3,0
36,137067,9,11,2,693,0,1,3,1,1
65,146044,6,60,8,326,0,0,3,1,1
56,78031,18,68,17,766,1,1,5,1,1
63,139440,5,24,35,312,1,1,4,2,1
45,132134,18,42,18,744,1,0,0,1,0
63,95020,17,79,23,523,1,1,2,2,0
44,25495,14,62,3,762,0,0,1,2,0
21,48481,1,20,8,320,0,0,5,2,0
32,31267,13,55,32,686,1,0,0,1,0
52,137897,9,31,0,625,0,0,3,3,1
54,125702,15,55,34,766,0,0,0,2,1
18,26743,6,79,9,821,0,0,0,3,0
20,74800,7,20,11,524,0,1,4,1,0
64,123475,9,64,17,774,1,0,3,1,1
41,68773,14,44,13,757,1,1,5,1,0
44,77042,7,71,9,512,0,1,5,1,0
57,69476,12,6,9,780,1,1,3,1,0
53,147967,11,52,17,479,0,1,1,3,1
51,112105,7,56,23,837,1,0,5,1,1
46,48552,14,28,0,826,1,1,5,1,0
41,85242,11,6,29,321,1,0,1,1,0
41,65772,10,69,14,644,1,1,1,1,1
59,63730,18,24,7,320,1,0,5,1,0
21,48948,13,38,34,707,1,0,5,2,0
20,96311,17,45,17,786,1,1,5,2,1
51,89093,12,45,15,827,0,0,1,3,0
66,89123,3,79,20,715,1,0,5,1,1
40,36535,16,27,14,571,0,0,0,3,0
69,86490,18,42,4,504,1,0,0,3,1
40,66562,8,48,6,597,1,1,1,1,0
62,139042,6,71,6,407,1,1,1,1,1
22,145251,0,66,26,451,0,1,1,2,1
48,109080,6,16,24,312,0,1,2,1,0
58,147844,6,34,21,378,0,0,1,2,1
23,78535,19,69,12,468,0,1,2,3,0
54,118991,6,45,16,548,0,1,1,3,0
27,61269,7,24,12,420,1,0,3,2,0
57,100674,15,10,25,686,0,0,4,2,0
24,62462,2,79,8,738,0,1,5,1,0
56,23127,12,8,4,571,0,1,5,2,0
55,43147,9,14,38,599,1,1,0,2,0
38,65528,17,55,32,772,1,0,3,1,0
37,97095,6,42,3,457,1,1,4,3,0
20,133100,4,5,27,526,0,0,5,2,1
68,88931,6,12,25,720,1,0,5,1,1
39,110925,16,67,3,323,0,1,2,1,1
64,86381,3,37,15,837,1,0,0,2,1
21,119468,15,19,36,839,1,0,2,3,1
45,131258,18,35,21,427,1,1,2,1,1
29,83749,9,25,35,393,1,0,0,2,1
55,58672,2,7,37,720,1,0,4,3,1
68,33731,2,70,34,571,0,0,0,2,0
53,144647,16,39,24,783,0,1,1,1,1
64,74512,9,45,7,304,1,0,2,1,1
58,118658,16,63,16,456,0,0,1,1,1
22,71024,16,20,17,351,1,0,0,2,0
30,136712,3,60,11,542,1,1,0,1,1
40,121121,5,49,32,719,1,1,5,2,1
67,23832,11,63,22,724,1,1,4,3,0
47,52332,19,54,11,379,1,1,2,3,0
54,32467,16,16,10,653,1,1,3,3,0
42,61025,16,16,12,592,1,1,0,3,0
65,33107,9,37,34,415,0,1,5,1,0
44,148347,6,53,26,828,0,0,3,1,1
68,97994,15,25,24,779,1,0,2,2,1
31,114202,12,64,39,587,0,1,1,3,0
65,63481,2,56,2,776,1,1,2,3,0
64,22581,1,58,24,324,0,1,4,2,0
53,95118,15,43,9,730,0,0,3,2,0
56,144010,5,53,16,577,1,0,5,2,1
33,71638,5,68,2,616,1,0,3,2,0
39,143714,12,30,21,657,0,0,1,3,1
38,28418,6,75,37,575,1,1,5,1,0
38,113627,4,11,13,643,0,0,1,3,0
25,49113,6,76,26,730,1,0,0,2,0
66,104363,1,66,19,738,0,0,2,1,1
33,143607,16,28,17,761,0,1,4,3,1
48,83044,12,44,12,569,0,1,0,2,0
59,99955,15,51,5,730,1,1,2,1,0
27,81030,19,12,9,320,0,0,1,1,1
49,31814,1,58,36,442,1,0,4,2,0
51,119340,4,13,28,652,1,0,1,1,1
26,30024,17,7,5,764,1,1,5,3,0
34,83288,6,58,38,767,1,1,1,3,1
28,129236,10,25,10,812,1,0,3,3,0
49,77836,10,52,24,763,0,0,2,1,0
27,27435,16,51,29,693,1,1,0,1,0
39,87084,15,72,19,357,1,0,3,2,0
34,144023,12,67,36,425,0,0,5,2,1
21,90601,4,20,15,760,0,0,2,1,0
65,108416,19,78,30,351,1,1,5,3,1
69,140871,15,9,28,568,1,1,2,1,1
64,138645,15,15,5,395,1,1,2,3,1
42,23407,15,33,28,572,0,1,4,2,0
38,118943,13,74,31,622,1,1,3,1,1
54,52940,5,52,8,432,1,1,0,1,0
55,25666,1,19,36,388,0,1,3,1,0
66,57122,13,38,22,304,0,1,5,3,0
18,138647,15,64,15,656,0,1,1,2,1
42,45092,19,66,17,642,1,0,5,3,0
68,149753,12,6,18,503,1,0,2,2,1
53,143402,14,23,1,770,1,0,1,3,1
34,95645,11,53,9,763,0,0,3,2,1
58,121190,8,32,11,796,0,1,0,3,1
41,120468,17,52,17,362,1,0,1,1,1
19,149207,13,41,18,538,0,0,1,3,1
57,46505,19,78,37,839,0,0,4,1,0
32,56713,3,53,36,497,0,1,3,1,1
49,74387,7,52,26,329,0,0,1,1,0
56,63169,7,77,13,508,1,0,3,3,0
23,93282,15,33,33,362,1,0,0,1,1
18,97511,9,64,1,356,0,1,1,3,0
64,71742,16,33,32,732,0,0,0,2,0
40,60522,0,62,18,607,0,1,5,3,0
56,101132,17,52,26,765,0,1,1,3,1
34,139622,9,27,29,406,0,0,2,3,0
51,138764,3,31,6,600,1,1,4,2,1
58,123489,0,11,26,345,0,1,4,2,1
46,119397,3,53,20,376,1,0,4,2,1
26,23880,3,58,6,468,1,1,0,1,0
30,63454,3,72,24,428,0,0,3,3,0
23,75711,16,46,37,567,1,0,4,3,0
23,63539,8,78,17,718,0,0,5,1,0
37,128984,18,63,32,460,0,1,1,1,1
69,88321,12,48,32,357,0,0,1,3,0
20,107985,3,30,31,683,1,0,2,1,1
34,34799,4,27,24,809,1,0,0,1,0
66,134584,12,77,13,729,1,1,1,2,1
29,124843,15,12,37,639,0,0,1,1,1
65,80102,4,57,37,325,1,1,2,1,0
64,70726,7,18,3,671,1,1,2,3,1
62,68784,15,75,17,335,1,0,3,1,0
18,140364,0,11,9,830,0,1,3,1,1
34,133034,5,13,34,566,1,0,3,1,1
20,63333,10,7,34,731,0,1,1,2,0
43,60828,15,21,39,318,1,0,2,3,0
32,89526,4,48,22,638,1,0,5,2,0
53,74362,15,50,24,439,1,1,0,1,1
49,73997,6,62,0,366,0,0,3,3,0
49,143973,18,32,17,829,0,0,5,3,1
21,70341,0,18,14,668,1,1,4,1,0
35,39073,8,13,24,560,1,1,1,2,0
66,122399,17,30,31,502,0,1,0,1,1
36,34549,12,6,19,709,0,1,1,2,0
60,103795,14,79,16,379,1,1,5,1,1
69,76920,2,38,10,412,1,0,3,3,0
52,105326,9,23,12,436,0,0,5,3,0
57,95515,8,43,24,488,1,0,5,2,1
31,149392,12,17,19,576,0,1,1,1,1
50,40316,15,9,24,402,1,1,3,2,0
31,46183,2,54,30,406,1,0,1,3,0
51,113860,14,27,0,472,1,1,3,3,1
21,44624,16,33,15,630,1,0,2,2,0
41,82515,13,76,27,490,0,0,2,2,1
46,123712,6,30,20,524,1,1,2,2,1
36,105781,19,61,29,622,1,1,2,2,1
23,66705,15,5,2,807,1,1,2,2,1
50,109326,7,32,33,847,1,1,4,1,1
66,46756,3,66,5,433,1,1,1,2,1
57,80390,19,51,28,336,1,1,5,2,1
36,88369,14,63,2,392,0,0,2,3,0
18,90821,4,35,32,374,1,1,4,3,1
22,29589,12,74,10,482,0,0,4,1,0
44,133012,5,53,4,758,0,0,1,2,0
33,34116,4,9,31,708,0,0,1,2,0
23,93181,16,35,17,506,0,1,3,3,1
57,64786,6,41,19,544,1,0,3,3,0
30,114686,5,19,38,632,1,1,2,3,1
65,143711,1,56,39,824,1,1,0,2,1
52,96425,10,73,27,593,0,1,3,2,1
36,50286,6,15,12,572,1,1,0,1,0
29,123081,7,47,25,678,0,1,5,3,1
33,35994,4,74,15,325,0,0,3,3,0
60,121039,17,27,24,843,1,1,5,3,1
27,131915,15,44,9,390,0,0,4,3,1
42,142961,13,67,28,775,0,1,4,3,1
37,110198,11,6,37,487,0,1,5,2,1
